trans_id,member_id,store_id,trans_date
18-01-2021_03:30:53_1923_1,1923,1,2021-01-18
18-01-2021_05:59:39_1761_3,1761,3,2021-01-18
18-01-2021_16:30:47_1371_3,1371,3,2021-01-18
18-01-2021_04:29:06_1684_3,1684,3,2021-01-18
18-01-2021_20:09:51_1282_3,1282,3,2021-01-18
18-01-2021_06:28:49_1165_2,1165,2,2021-01-18
18-01-2021_04:34:26_1134_1,1134,1,2021-01-18
19-01-2021_17:43:50_1540_3,1540,3,2021-01-19
19-01-2021_08:31:20_1165_1,1165,1,2021-01-19
19-01-2021_21:42:13_1855_2,1855,2,2021-01-19
19-01-2021_02:21:03_1367_1,1367,1,2021-01-19
19-01-2021_02:42:51_1992_1,1992,1,2021-01-19
19-01-2021_23:33:23_1509_3,1509,3,2021-01-19
19-01-2021_23:27:45_1331_2,1331,2,2021-01-19
19-01-2021_15:39:30_1549_2,1549,2,2021-01-19
19-01-2021_12:24:02_1697_3,1697,3,2021-01-19
19-01-2021_08:33:01_1367_2,1367,2,2021-01-19
19-01-2021_01:25:48_1549_3,1549,3,2021-01-19
19-01-2021_18:46:25_1580_3,1580,3,2021-01-19
19-01-2021_04:16:23_1336_1,1336,1,2021-01-19
19-01-2021_19:04:19_1973_3,1973,3,2021-01-19
19-01-2021_02:05:57_1207_1,1207,1,2021-01-19
19-01-2021_21:15:15_1632_2,1632,2,2021-01-19
19-01-2021_21:52:55_member_id_3,member_id,3,2021-01-19
19-01-2021_08:43:21_1331_2,1331,2,2021-01-19
19-01-2021_16:39:23_1632_1,1632,1,2021-01-19
19-01-2021_04:28:27_1333_1,1333,1,2021-01-19
19-01-2021_09:12:19_1385_2,1385,2,2021-01-19
19-01-2021_06:40:05_1487_3,1487,3,2021-01-19
20-01-2021_21:28:09_1540_2,1540,2,2021-01-20
20-01-2021_04:05:51_1222_3,1222,3,2021-01-20
20-01-2021_05:17:04_1101_2,1101,2,2021-01-20
20-01-2021_13:39:04_1697_1,1697,1,2021-01-20
20-01-2021_17:08:34_1251_3,1251,3,2021-01-20
20-01-2021_09:04:06_1697_2,1697,2,2021-01-20
20-01-2021_11:36:33_1792_3,1792,3,2021-01-20
20-01-2021_17:42:02_1335_2,1335,2,2021-01-20
20-01-2021_14:13:58_1289_2,1289,2,2021-01-20
20-01-2021_09:15:30_1881_2,1881,2,2021-01-20
20-01-2021_20:56:52_1650_1,1650,1,2021-01-20
20-01-2021_13:38:18_1967_1,1967,1,2021-01-20
20-01-2021_18:20:11_1706_1,1706,1,2021-01-20
20-01-2021_15:46:37_1549_3,1549,3,2021-01-20
20-01-2021_03:48:53_1289_1,1289,1,2021-01-20
20-01-2021_16:11:43_1277_3,1277,3,2021-01-20
21-01-2021_22:23:26_1298_1,1298,1,2021-01-21
21-01-2021_22:45:16_1385_3,1385,3,2021-01-21
21-01-2021_23:26:48_1251_1,1251,1,2021-01-21
21-01-2021_11:38:20_1294_1,1294,1,2021-01-21
21-01-2021_02:51:35_1454_2,1454,2,2021-01-21
21-01-2021_12:56:38_1371_3,1371,3,2021-01-21
21-01-2021_18:34:19_1402_3,1402,3,2021-01-21
21-01-2021_08:45:13_1030_2,1030,2,2021-01-21
21-01-2021_11:59:18_1294_1,1294,1,2021-01-21
21-01-2021_10:10:01_1997_1,1997,1,2021-01-21
21-01-2021_15:31:09_1475_1,1475,1,2021-01-21
21-01-2021_09:52:43_1200_1,1200,1,2021-01-21
21-01-2021_14:52:31_1660_1,1660,1,2021-01-21
21-01-2021_05:11:22_1967_3,1967,3,2021-01-21
21-01-2021_02:59:41_1413_1,1413,1,2021-01-21
21-01-2021_07:47:25_1701_3,1701,3,2021-01-21
21-01-2021_07:05:47_1414_1,1414,1,2021-01-21
21-01-2021_06:24:07_1513_2,1513,2,2021-01-21
21-01-2021_01:13:26_1013_2,1013,2,2021-01-21
21-01-2021_12:16:09_1636_2,1636,2,2021-01-21
21-01-2021_14:49:11_1234_1,1234,1,2021-01-21
21-01-2021_10:58:05_1142_1,1142,1,2021-01-21
21-01-2021_12:12:19_1881_3,1881,3,2021-01-21
21-01-2021_14:35:42_1452_1,1452,1,2021-01-21
21-01-2021_07:52:53_1277_1,1277,1,2021-01-21
21-01-2021_10:46:53_1522_1,1522,1,2021-01-21
21-01-2021_03:07:31_1289_1,1289,1,2021-01-21
21-01-2021_17:04:51_1973_1,1973,1,2021-01-21
21-01-2021_17:04:04_1413_1,1413,1,2021-01-21
22-01-2021_05:53:09_1346_3,1346,3,2021-01-22
22-01-2021_05:47:52_1925_3,1925,3,2021-01-22
22-01-2021_08:08:41_1030_2,1030,2,2021-01-22
22-01-2021_08:55:57_1928_2,1928,2,2021-01-22
22-01-2021_16:16:53_1454_2,1454,2,2021-01-22
22-01-2021_10:36:04_1061_2,1061,2,2021-01-22
22-01-2021_19:30:13_1856_2,1856,2,2021-01-22
22-01-2021_16:39:53_1282_2,1282,2,2021-01-22
22-01-2021_07:57:56_1013_3,1013,3,2021-01-22
22-01-2021_20:52:30_1568_3,1568,3,2021-01-22
22-01-2021_03:18:41_1414_1,1414,1,2021-01-22
22-01-2021_19:45:08_1513_2,1513,2,2021-01-22
22-01-2021_01:27:27_1721_2,1721,2,2021-01-22
22-01-2021_16:07:34_1142_2,1142,2,2021-01-22
22-01-2021_06:12:35_1973_2,1973,2,2021-01-22
22-01-2021_19:44:43_1925_2,1925,2,2021-01-22
22-01-2021_15:41:06_1765_1,1765,1,2021-01-22
22-01-2021_03:42:08_1792_3,1792,3,2021-01-22
22-01-2021_06:10:59_1310_1,1310,1,2021-01-22
22-01-2021_21:52:24_1232_3,1232,3,2021-01-22
22-01-2021_02:28:06_1881_1,1881,1,2021-01-22
22-01-2021_11:09:07_1460_2,1460,2,2021-01-22
22-01-2021_19:52:51_1589_1,1589,1,2021-01-22
22-01-2021_03:37:22_1402_1,1402,1,2021-01-22
22-01-2021_02:31:32_1761_3,1761,3,2021-01-22
22-01-2021_19:48:24_1701_2,1701,2,2021-01-22
22-01-2021_05:33:01_1101_1,1101,1,2021-01-22
22-01-2021_07:40:46_1454_2,1454,2,2021-01-22
22-01-2021_10:10:24_1367_1,1367,1,2021-01-22
22-01-2021_11:52:03_1100_2,1100,2,2021-01-22
23-01-2021_22:07:48_1030_2,1030,2,2021-01-23
23-01-2021_08:02:18_1636_3,1636,3,2021-01-23
23-01-2021_04:34:01_1697_2,1697,2,2021-01-23
23-01-2021_08:53:35_1884_1,1884,1,2021-01-23
23-01-2021_23:05:16_1923_3,1923,3,2021-01-23
23-01-2021_05:47:39_1010_3,1010,3,2021-01-23
23-01-2021_06:24:18_1475_1,1475,1,2021-01-23
23-01-2021_11:25:47_1522_1,1522,1,2021-01-23
23-01-2021_19:49:23_1277_1,1277,1,2021-01-23
23-01-2021_09:41:40_1310_1,1310,1,2021-01-23
23-01-2021_19:36:30_1061_2,1061,2,2021-01-23
23-01-2021_23:18:54_1967_3,1967,3,2021-01-23
23-01-2021_06:39:20_1650_1,1650,1,2021-01-23
23-01-2021_15:06:30_1414_2,1414,2,2021-01-23
23-01-2021_14:42:43_1250_1,1250,1,2021-01-23
23-01-2021_13:16:12_1997_3,1997,3,2021-01-23
23-01-2021_04:53:13_1142_3,1142,3,2021-01-23
23-01-2021_20:14:57_1925_1,1925,1,2021-01-23
23-01-2021_18:45:28_1165_2,1165,2,2021-01-23
23-01-2021_19:53:32_1414_3,1414,3,2021-01-23
23-01-2021_03:30:20_1346_2,1346,2,2021-01-23
23-01-2021_17:07:35_1282_3,1282,3,2021-01-23
23-01-2021_22:37:48_1366_3,1366,3,2021-01-23
23-01-2021_21:15:13_1385_1,1385,1,2021-01-23
24-01-2021_14:41:44_1636_1,1636,1,2021-01-24
24-01-2021_16:37:16_1475_2,1475,2,2021-01-24
24-01-2021_22:45:46_1013_2,1013,2,2021-01-24
24-01-2021_08:46:30_1030_1,1030,1,2021-01-24
24-01-2021_17:19:10_1452_1,1452,1,2021-01-24
24-01-2021_12:15:58_1992_3,1992,3,2021-01-24
24-01-2021_11:53:14_1222_3,1222,3,2021-01-24
24-01-2021_08:56:47_1232_1,1232,1,2021-01-24
24-01-2021_01:29:34_1251_1,1251,1,2021-01-24
24-01-2021_08:58:33_1031_2,1031,2,2021-01-24
24-01-2021_19:11:32_1795_2,1795,2,2021-01-24
24-01-2021_03:23:32_1013_1,1013,1,2021-01-24
24-01-2021_01:23:23_1406_2,1406,2,2021-01-24
24-01-2021_23:43:39_1475_2,1475,2,2021-01-24
24-01-2021_17:33:15_1589_3,1589,3,2021-01-24
24-01-2021_07:53:30_1292_1,1292,1,2021-01-24
24-01-2021_02:20:12_1886_2,1886,2,2021-01-24
25-01-2021_21:18:03_1489_2,1489,2,2021-01-25
25-01-2021_03:38:59_1855_3,1855,3,2021-01-25
25-01-2021_20:43:19_1232_3,1232,3,2021-01-25
25-01-2021_07:36:45_1013_3,1013,3,2021-01-25
25-01-2021_01:17:57_1540_3,1540,3,2021-01-25
25-01-2021_03:35:57_1475_1,1475,1,2021-01-25
25-01-2021_23:06:18_1292_3,1292,3,2021-01-25
25-01-2021_18:56:19_1589_1,1589,1,2021-01-25
25-01-2021_23:51:42_1250_1,1250,1,2021-01-25
25-01-2021_05:56:43_1371_2,1371,2,2021-01-25
25-01-2021_11:56:53_1101_3,1101,3,2021-01-25
25-01-2021_23:17:59_1506_1,1506,1,2021-01-25
25-01-2021_14:19:22_1310_3,1310,3,2021-01-25
25-01-2021_17:05:20_1625_3,1625,3,2021-01-25
25-01-2021_18:33:14_1992_3,1992,3,2021-01-25
25-01-2021_07:16:53_1289_1,1289,1,2021-01-25
25-01-2021_04:51:20_1361_2,1361,2,2021-01-25
25-01-2021_19:08:56_1277_2,1277,2,2021-01-25
25-01-2021_03:59:07_1310_1,1310,1,2021-01-25
25-01-2021_17:11:12_1589_3,1589,3,2021-01-25
25-01-2021_14:32:14_1031_1,1031,1,2021-01-25
25-01-2021_15:12:32_1660_1,1660,1,2021-01-25
25-01-2021_06:41:27_1307_2,1307,2,2021-01-25
25-01-2021_07:15:08_1250_2,1250,2,2021-01-25
25-01-2021_20:44:45_1164_1,1164,1,2021-01-25
25-01-2021_12:39:32_1414_1,1414,1,2021-01-25
25-01-2021_03:23:41_1684_2,1684,2,2021-01-25
25-01-2021_01:18:45_1361_1,1361,1,2021-01-25
25-01-2021_12:17:17_1650_3,1650,3,2021-01-25
25-01-2021_03:11:02_1367_2,1367,2,2021-01-25
25-01-2021_18:11:55_1367_2,1367,2,2021-01-25
25-01-2021_14:22:27_1085_3,1085,3,2021-01-25
25-01-2021_18:18:56_1660_1,1660,1,2021-01-25
25-01-2021_22:28:27_1292_2,1292,2,2021-01-25
25-01-2021_13:02:28_1898_3,1898,3,2021-01-25
25-01-2021_22:42:08_1336_2,1336,2,2021-01-25
26-01-2021_10:05:10_1101_2,1101,2,2021-01-26
26-01-2021_02:50:09_1454_2,1454,2,2021-01-26
26-01-2021_11:55:39_1194_3,1194,3,2021-01-26
26-01-2021_18:24:51_1194_2,1194,2,2021-01-26
26-01-2021_06:36:02_1085_3,1085,3,2021-01-26
26-01-2021_09:45:06_1331_1,1331,1,2021-01-26
26-01-2021_09:12:50_1549_1,1549,1,2021-01-26
26-01-2021_22:16:44_1636_2,1636,2,2021-01-26
26-01-2021_11:04:46_1232_3,1232,3,2021-01-26
26-01-2021_07:25:30_1855_3,1855,3,2021-01-26
26-01-2021_21:40:04_1200_1,1200,1,2021-01-26
26-01-2021_04:13:06_1489_3,1489,3,2021-01-26
26-01-2021_18:54:36_1331_3,1331,3,2021-01-26
26-01-2021_09:31:33_1697_1,1697,1,2021-01-26
26-01-2021_02:58:19_1925_3,1925,3,2021-01-26
26-01-2021_05:38:43_1310_2,1310,2,2021-01-26
26-01-2021_11:43:40_1898_3,1898,3,2021-01-26
26-01-2021_13:19:14_1194_1,1194,1,2021-01-26
27-01-2021_10:58:31_1886_2,1886,2,2021-01-27
27-01-2021_11:24:06_1580_2,1580,2,2021-01-27
27-01-2021_01:25:53_1540_1,1540,1,2021-01-27
27-01-2021_22:43:33_1234_1,1234,1,2021-01-27
27-01-2021_20:02:01_1061_2,1061,2,2021-01-27
27-01-2021_07:39:13_1307_3,1307,3,2021-01-27
27-01-2021_14:22:42_1087_1,1087,1,2021-01-27
27-01-2021_16:46:43_1307_3,1307,3,2021-01-27
27-01-2021_09:05:05_1232_1,1232,1,2021-01-27
27-01-2021_13:51:17_1475_3,1475,3,2021-01-27
27-01-2021_04:58:29_1487_1,1487,1,2021-01-27
27-01-2021_01:03:42_1030_3,1030,3,2021-01-27
27-01-2021_02:20:25_1792_1,1792,1,2021-01-27
27-01-2021_03:25:52_1942_2,1942,2,2021-01-27
27-01-2021_10:47:34_1298_1,1298,1,2021-01-27
27-01-2021_16:29:42_1406_1,1406,1,2021-01-27
27-01-2021_21:20:39_1282_3,1282,3,2021-01-27
27-01-2021_08:42:27_1798_3,1798,3,2021-01-27
27-01-2021_03:12:52_1335_1,1335,1,2021-01-27
27-01-2021_12:25:41_1475_2,1475,2,2021-01-27
27-01-2021_20:07:38_1368_3,1368,3,2021-01-27
27-01-2021_05:46:26_1520_2,1520,2,2021-01-27
27-01-2021_22:53:02_member_id_3,member_id,3,2021-01-27
27-01-2021_04:10:13_1422_3,1422,3,2021-01-27
27-01-2021_18:21:17_1923_3,1923,3,2021-01-27
27-01-2021_23:12:32_1798_3,1798,3,2021-01-27
27-01-2021_20:31:35_1413_2,1413,2,2021-01-27
27-01-2021_07:22:23_1371_3,1371,3,2021-01-27
27-01-2021_20:14:35_1031_1,1031,1,2021-01-27
27-01-2021_16:06:35_1372_3,1372,3,2021-01-27
28-01-2021_17:51:05_1087_3,1087,3,2021-01-28
28-01-2021_04:50:20_1636_3,1636,3,2021-01-28
28-01-2021_22:23:34_1100_3,1100,3,2021-01-28
28-01-2021_11:39:10_1475_2,1475,2,2021-01-28
28-01-2021_04:50:13_1595_3,1595,3,2021-01-28
28-01-2021_17:22:43_1520_2,1520,2,2021-01-28
28-01-2021_03:49:03_1520_2,1520,2,2021-01-28
28-01-2021_06:48:41_1194_2,1194,2,2021-01-28
28-01-2021_04:03:58_1660_3,1660,3,2021-01-28
28-01-2021_21:06:31_1697_2,1697,2,2021-01-28
28-01-2021_21:15:25_1100_3,1100,3,2021-01-28
28-01-2021_04:09:41_1222_2,1222,2,2021-01-28
28-01-2021_16:25:44_1511_3,1511,3,2021-01-28
28-01-2021_21:32:04_1761_2,1761,2,2021-01-28
28-01-2021_18:21:33_1454_1,1454,1,2021-01-28
28-01-2021_09:13:43_member_id_1,member_id,1,2021-01-28
28-01-2021_11:33:28_1865_3,1865,3,2021-01-28
28-01-2021_07:47:49_1489_3,1489,3,2021-01-28
28-01-2021_20:11:50_1294_3,1294,3,2021-01-28
28-01-2021_18:24:47_1366_2,1366,2,2021-01-28
28-01-2021_06:57:46_1898_2,1898,2,2021-01-28
28-01-2021_20:04:55_1865_1,1865,1,2021-01-28
28-01-2021_23:16:57_1100_2,1100,2,2021-01-28
28-01-2021_20:38:57_1277_1,1277,1,2021-01-28
28-01-2021_23:20:13_1074_2,1074,2,2021-01-28
28-01-2021_08:31:50_1761_3,1761,3,2021-01-28
28-01-2021_13:11:57_1511_1,1511,1,2021-01-28
28-01-2021_09:52:59_1282_1,1282,1,2021-01-28
28-01-2021_04:10:19_1367_1,1367,1,2021-01-28
28-01-2021_07:33:50_1568_2,1568,2,2021-01-28
28-01-2021_15:45:23_1234_1,1234,1,2021-01-28
28-01-2021_04:10:25_1366_2,1366,2,2021-01-28
28-01-2021_12:26:12_1942_3,1942,3,2021-01-28
28-01-2021_21:11:29_1997_2,1997,2,2021-01-28
28-01-2021_03:43:06_1207_2,1207,2,2021-01-28
28-01-2021_04:50:02_1580_1,1580,1,2021-01-28
28-01-2021_14:01:17_1085_2,1085,2,2021-01-28
28-01-2021_08:21:42_1967_2,1967,2,2021-01-28
28-01-2021_13:01:37_1194_3,1194,3,2021-01-28
28-01-2021_22:08:10_1509_2,1509,2,2021-01-28
29-01-2021_16:20:22_1675_3,1675,3,2021-01-29
29-01-2021_02:17:25_1900_1,1900,1,2021-01-29
29-01-2021_02:28:31_1997_3,1997,3,2021-01-29
29-01-2021_23:14:05_1856_3,1856,3,2021-01-29
29-01-2021_07:14:31_1923_1,1923,1,2021-01-29
29-01-2021_09:30:20_1967_3,1967,3,2021-01-29
29-01-2021_22:40:14_1923_3,1923,3,2021-01-29
29-01-2021_14:13:19_1101_2,1101,2,2021-01-29
29-01-2021_13:27:10_1200_1,1200,1,2021-01-29
29-01-2021_19:08:47_1765_2,1765,2,2021-01-29
29-01-2021_20:25:34_1522_2,1522,2,2021-01-29
29-01-2021_02:38:19_1164_3,1164,3,2021-01-29
29-01-2021_14:05:03_1520_1,1520,1,2021-01-29
29-01-2021_15:59:43_1234_1,1234,1,2021-01-29
29-01-2021_10:39:39_1207_2,1207,2,2021-01-29
29-01-2021_07:10:46_1973_1,1973,1,2021-01-29
29-01-2021_21:34:56_1928_3,1928,3,2021-01-29
29-01-2021_08:28:07_1506_3,1506,3,2021-01-29
29-01-2021_09:33:58_1282_1,1282,1,2021-01-29
29-01-2021_09:40:56_1194_3,1194,3,2021-01-29
29-01-2021_23:13:48_1856_1,1856,1,2021-01-29
29-01-2021_13:10:42_1310_1,1310,1,2021-01-29
29-01-2021_04:30:48_1413_3,1413,3,2021-01-29
29-01-2021_05:09:16_1997_2,1997,2,2021-01-29
29-01-2021_04:01:08_1361_3,1361,3,2021-01-29
29-01-2021_02:51:34_1194_3,1194,3,2021-01-29
29-01-2021_04:39:13_1923_2,1923,2,2021-01-29
29-01-2021_22:34:38_1061_3,1061,3,2021-01-29
29-01-2021_15:04:09_1402_2,1402,2,2021-01-29
30-01-2021_11:19:34_1031_1,1031,1,2021-01-30
30-01-2021_01:21:59_1367_3,1367,3,2021-01-30
30-01-2021_19:57:53_1251_2,1251,2,2021-01-30
30-01-2021_01:25:07_1923_2,1923,2,2021-01-30
30-01-2021_14:24:05_1925_2,1925,2,2021-01-30
30-01-2021_03:19:54_1406_3,1406,3,2021-01-30
30-01-2021_02:51:19_1087_2,1087,2,2021-01-30
30-01-2021_05:13:42_1865_3,1865,3,2021-01-30
30-01-2021_09:42:31_1336_2,1336,2,2021-01-30
30-01-2021_12:30:36_1282_2,1282,2,2021-01-30
30-01-2021_01:59:24_member_id_3,member_id,3,2021-01-30
30-01-2021_12:03:54_1761_3,1761,3,2021-01-30
30-01-2021_22:40:46_1335_2,1335,2,2021-01-30
30-01-2021_14:28:26_1513_1,1513,1,2021-01-30
30-01-2021_04:27:47_1928_3,1928,3,2021-01-30
30-01-2021_14:21:25_1549_2,1549,2,2021-01-30
30-01-2021_14:19:07_1549_3,1549,3,2021-01-30
30-01-2021_06:05:30_1928_1,1928,1,2021-01-30
30-01-2021_16:42:59_1333_3,1333,3,2021-01-30
30-01-2021_14:01:24_1792_2,1792,2,2021-01-30
30-01-2021_14:50:26_1010_3,1010,3,2021-01-30
31-01-2021_19:31:29_1487_2,1487,2,2021-01-31
31-01-2021_02:33:45_1371_2,1371,2,2021-01-31
31-01-2021_17:45:39_1884_2,1884,2,2021-01-31
31-01-2021_23:19:19_1795_3,1795,3,2021-01-31
31-01-2021_05:58:50_1030_3,1030,3,2021-01-31
31-01-2021_04:02:41_1684_2,1684,2,2021-01-31
31-01-2021_19:17:27_1549_2,1549,2,2021-01-31
31-01-2021_09:45:29_1632_3,1632,3,2021-01-31
31-01-2021_11:10:01_1207_1,1207,1,2021-01-31
31-01-2021_15:25:26_1406_2,1406,2,2021-01-31
31-01-2021_15:49:35_1928_1,1928,1,2021-01-31
31-01-2021_20:09:21_1792_2,1792,2,2021-01-31
31-01-2021_18:44:30_1460_2,1460,2,2021-01-31
31-01-2021_23:18:40_1997_2,1997,2,2021-01-31
31-01-2021_21:25:28_1568_2,1568,2,2021-01-31
31-01-2021_02:30:37_1061_3,1061,3,2021-01-31
31-01-2021_15:26:55_1475_3,1475,3,2021-01-31
31-01-2021_05:53:09_1298_2,1298,2,2021-01-31
31-01-2021_14:33:27_1372_3,1372,3,2021-01-31
31-01-2021_02:26:59_1232_3,1232,3,2021-01-31
31-01-2021_13:18:43_1925_1,1925,1,2021-01-31
31-01-2021_09:10:32_1625_2,1625,2,2021-01-31
31-01-2021_13:18:33_1625_1,1625,1,2021-01-31
31-01-2021_19:17:45_1928_3,1928,3,2021-01-31
31-01-2021_17:07:21_1886_1,1886,1,2021-01-31
31-01-2021_22:58:42_1761_2,1761,2,2021-01-31
01-02-2021_02:52:58_1489_2,1489,2,2021-02-01
01-02-2021_13:27:11_1992_2,1992,2,2021-02-01
01-02-2021_23:36:58_1701_3,1701,3,2021-02-01
01-02-2021_21:32:41_1085_3,1085,3,2021-02-01
01-02-2021_20:25:07_1475_1,1475,1,2021-02-01
01-02-2021_17:12:19_1335_2,1335,2,2021-02-01
01-02-2021_22:27:18_1595_3,1595,3,2021-02-01
01-02-2021_18:14:32_1335_2,1335,2,2021-02-01
01-02-2021_07:10:25_1540_1,1540,1,2021-02-01
01-02-2021_20:01:49_1856_1,1856,1,2021-02-01
01-02-2021_22:37:40_1942_3,1942,3,2021-02-01
01-02-2021_14:10:26_1520_3,1520,3,2021-02-01
01-02-2021_11:37:20_1335_1,1335,1,2021-02-01
01-02-2021_05:57:17_1385_2,1385,2,2021-02-01
01-02-2021_02:04:40_1294_2,1294,2,2021-02-01
01-02-2021_02:17:44_1761_1,1761,1,2021-02-01
01-02-2021_05:22:05_1684_1,1684,1,2021-02-01
01-02-2021_23:29:05_1289_1,1289,1,2021-02-01
01-02-2021_07:26:16_1923_2,1923,2,2021-02-01
01-02-2021_07:45:07_1294_3,1294,3,2021-02-01
01-02-2021_02:32:11_1884_3,1884,3,2021-02-01
01-02-2021_06:33:47_1625_3,1625,3,2021-02-01
01-02-2021_17:59:37_1030_3,1030,3,2021-02-01
01-02-2021_21:53:18_1234_3,1234,3,2021-02-01
01-02-2021_15:58:46_1289_2,1289,2,2021-02-01
01-02-2021_05:08:36_1164_3,1164,3,2021-02-01
01-02-2021_20:48:32_1923_1,1923,1,2021-02-01
01-02-2021_08:31:12_1580_3,1580,3,2021-02-01
01-02-2021_17:21:43_1452_1,1452,1,2021-02-01
01-02-2021_06:37:31_1625_3,1625,3,2021-02-01
01-02-2021_10:11:44_1855_1,1855,1,2021-02-01
01-02-2021_17:33:58_1368_1,1368,1,2021-02-01
01-02-2021_22:21:17_1506_2,1506,2,2021-02-01
01-02-2021_09:14:18_1855_3,1855,3,2021-02-01
01-02-2021_10:54:51_1200_1,1200,1,2021-02-01
01-02-2021_07:43:34_1307_2,1307,2,2021-02-01
01-02-2021_08:51:25_1761_2,1761,2,2021-02-01
02-02-2021_10:27:43_1925_2,1925,2,2021-02-02
02-02-2021_23:13:19_1549_2,1549,2,2021-02-02
02-02-2021_05:02:59_1414_1,1414,1,2021-02-02
02-02-2021_05:30:46_1422_1,1422,1,2021-02-02
02-02-2021_07:50:57_1884_3,1884,3,2021-02-02
02-02-2021_21:34:45_1460_2,1460,2,2021-02-02
02-02-2021_17:53:01_1368_2,1368,2,2021-02-02
02-02-2021_23:32:45_1632_1,1632,1,2021-02-02
02-02-2021_06:09:29_1620_2,1620,2,2021-02-02
02-02-2021_08:29:28_1886_2,1886,2,2021-02-02
02-02-2021_05:22:29_1855_1,1855,1,2021-02-02
02-02-2021_07:29:04_1697_3,1697,3,2021-02-02
02-02-2021_16:56:50_1489_1,1489,1,2021-02-02
02-02-2021_20:51:16_1030_1,1030,1,2021-02-02
02-02-2021_06:03:19_1367_3,1367,3,2021-02-02
02-02-2021_23:41:27_1402_1,1402,1,2021-02-02
02-02-2021_01:55:24_1792_1,1792,1,2021-02-02
02-02-2021_06:21:57_1865_3,1865,3,2021-02-02
02-02-2021_13:22:36_1973_3,1973,3,2021-02-02
02-02-2021_14:48:38_1506_2,1506,2,2021-02-02
02-02-2021_14:38:56_1307_3,1307,3,2021-02-02
02-02-2021_03:10:33_1142_1,1142,1,2021-02-02
02-02-2021_16:45:43_1881_1,1881,1,2021-02-02
02-02-2021_05:37:05_1620_2,1620,2,2021-02-02
02-02-2021_15:33:38_1061_2,1061,2,2021-02-02
02-02-2021_02:33:18_1636_3,1636,3,2021-02-02
02-02-2021_07:45:55_1511_2,1511,2,2021-02-02
02-02-2021_19:15:18_1706_1,1706,1,2021-02-02
03-02-2021_13:07:50_1798_3,1798,3,2021-02-03
03-02-2021_13:44:31_1900_3,1900,3,2021-02-03
03-02-2021_19:10:46_1992_2,1992,2,2021-02-03
03-02-2021_14:17:41_1372_3,1372,3,2021-02-03
03-02-2021_16:50:28_1475_2,1475,2,2021-02-03
03-02-2021_10:23:12_1368_2,1368,2,2021-02-03
03-02-2021_07:23:26_1165_3,1165,3,2021-02-03
03-02-2021_01:43:16_1506_1,1506,1,2021-02-03
03-02-2021_14:57:54_1307_3,1307,3,2021-02-03
03-02-2021_15:39:49_1336_3,1336,3,2021-02-03
03-02-2021_10:32:35_1855_2,1855,2,2021-02-03
03-02-2021_19:25:48_1250_3,1250,3,2021-02-03
03-02-2021_12:11:56_1460_3,1460,3,2021-02-03
03-02-2021_07:47:10_1371_2,1371,2,2021-02-03
03-02-2021_05:19:04_1142_2,1142,2,2021-02-03
03-02-2021_16:54:38_1366_3,1366,3,2021-02-03
03-02-2021_11:09:58_1414_2,1414,2,2021-02-03
03-02-2021_20:23:03_1660_2,1660,2,2021-02-03
03-02-2021_17:52:58_1402_2,1402,2,2021-02-03
03-02-2021_05:33:56_1194_2,1194,2,2021-02-03
03-02-2021_20:26:40_1165_2,1165,2,2021-02-03
03-02-2021_11:51:27_1798_1,1798,1,2021-02-03
03-02-2021_13:43:32_1452_3,1452,3,2021-02-03
03-02-2021_23:58:28_1973_2,1973,2,2021-02-03
03-02-2021_11:35:21_1010_2,1010,2,2021-02-03
03-02-2021_19:44:12_1721_1,1721,1,2021-02-03
03-02-2021_05:14:16_1194_3,1194,3,2021-02-03
03-02-2021_03:01:48_member_id_1,member_id,1,2021-02-03
03-02-2021_01:53:44_1367_1,1367,1,2021-02-03
03-02-2021_11:47:46_1511_2,1511,2,2021-02-03
03-02-2021_14:50:45_1134_2,1134,2,2021-02-03
03-02-2021_05:51:03_1884_1,1884,1,2021-02-03
04-02-2021_02:08:20_1232_3,1232,3,2021-02-04
04-02-2021_04:05:10_1277_2,1277,2,2021-02-04
04-02-2021_11:11:28_1372_2,1372,2,2021-02-04
04-02-2021_18:49:54_1010_2,1010,2,2021-02-04
04-02-2021_18:29:16_1277_1,1277,1,2021-02-04
04-02-2021_20:26:45_1540_1,1540,1,2021-02-04
04-02-2021_09:21:41_1650_1,1650,1,2021-02-04
04-02-2021_13:58:05_1200_3,1200,3,2021-02-04
04-02-2021_11:55:59_1706_1,1706,1,2021-02-04
04-02-2021_22:35:07_1333_2,1333,2,2021-02-04
04-02-2021_17:12:22_1540_2,1540,2,2021-02-04
04-02-2021_21:50:41_1298_1,1298,1,2021-02-04
04-02-2021_22:08:27_1881_2,1881,2,2021-02-04
04-02-2021_07:41:10_1684_3,1684,3,2021-02-04
04-02-2021_22:36:49_1520_2,1520,2,2021-02-04
04-02-2021_06:38:03_1697_2,1697,2,2021-02-04
04-02-2021_03:45:14_1684_3,1684,3,2021-02-04
04-02-2021_09:40:42_1706_3,1706,3,2021-02-04
04-02-2021_12:23:21_1298_2,1298,2,2021-02-04
04-02-2021_10:40:56_1010_3,1010,3,2021-02-04
04-02-2021_03:51:28_1414_1,1414,1,2021-02-04
04-02-2021_18:19:40_1549_1,1549,1,2021-02-04
04-02-2021_11:42:47_1452_1,1452,1,2021-02-04
