,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2022-07-11,2193.5087890625,2241.781494140625,2187.50927734375,2237.259033203125,2222.133544921875,6923733,3206.14990234375,3225.0,3106.0,3113.800048828125,2962.736083984375,6974600,1495.0,1499.9000244140625,1466.4000244140625,1473.1500244140625,1419.5242919921875,4702638
2022-07-12,2218.89111328125,2251.84228515625,2218.89111328125,2234.074462890625,2218.970458984375,5389494,3114.89990234375,3136.199951171875,3080.25,3084.699951171875,2935.047607421875,3734815,1461.800048828125,1468.5999755859375,1436.0,1438.5999755859375,1386.23193359375,4710356
2022-07-13,2240.397216796875,2246.581298828125,2190.2783203125,2194.477783203125,2179.6416015625,7112066,3104.0,3110.0,3035.0,3038.75,2891.326904296875,3863530,1450.0,1460.0,1438.5999755859375,1444.449951171875,1391.868896484375,5264025
2022-07-14,2204.123291015625,2246.53515625,2193.924072265625,2212.568603515625,2197.610107421875,8485157,3056.0,3057.0,2967.0,2998.75,2860.799072265625,4764908,1451.0,1452.949951171875,1414.0,1428.8499755859375,1376.8369140625,6157606
2022-07-15,2229.044189453125,2229.044189453125,2199.6005859375,2216.860595703125,2201.873046875,4801605,3018.550048828125,3028.89990234375,2953.0,2994.60009765625,2856.83984375,4574806,1446.0,1446.0,1410.6500244140625,1430.3499755859375,1378.2822265625,5620018
2022-07-18,2234.582275390625,2238.274169921875,2208.092041015625,2235.736083984375,2220.620849609375,7580454,3023.0,3076.949951171875,3014.300048828125,3063.5,2922.5703125,3202795,1450.0,1493.5999755859375,1448.050048828125,1489.9000244140625,1435.66455078125,5835171
2022-07-19,2215.47607421875,2258.580322265625,2215.47607421875,2249.442626953125,2234.23486328125,8219944,3030.050048828125,3078.949951171875,3030.050048828125,3074.25,2932.825927734375,1865074,1471.550048828125,1486.8499755859375,1470.0999755859375,1484.1500244140625,1430.1239013671875,3418540
2022-07-20,2344.419189453125,2346.7265625,2294.807861328125,2310.26806640625,2294.649169921875,11962123,3107.800048828125,3171.949951171875,3098.050048828125,3164.800048828125,3019.210205078125,3402251,1501.25,1525.800048828125,1500.0,1515.300048828125,1460.139892578125,5079392
2022-07-21,2301.961181640625,2307.499267578125,2277.317138671875,2294.85400390625,2279.339111328125,8261615,3167.0,3184.0,3144.050048828125,3177.300048828125,3031.135009765625,2420640,1517.0,1535.449951171875,1503.0999755859375,1532.9000244140625,1477.099365234375,5008061
2022-07-22,2307.499267578125,2322.544189453125,2302.88427734375,2310.360595703125,2294.74072265625,5484997,3185.0,3197.0,3143.5,3171.0,3025.125,2075886,1534.0,1540.0,1492.1500244140625,1506.300048828125,1451.467529296875,7020642
2022-07-25,2277.45556640625,2277.45556640625,2217.96826171875,2234.0283203125,2218.9248046875,11555226,3165.0,3186.449951171875,3149.10009765625,3166.75,3021.0703125,1797504,1480.0999755859375,1517.1500244140625,1480.0999755859375,1503.5999755859375,1448.865966796875,7859626
2022-07-26,2234.674560546875,2255.718994140625,2225.67529296875,2235.043701171875,2219.93310546875,5651644,3164.699951171875,3168.89990234375,3096.5,3115.89990234375,2972.5595703125,2639367,1496.6500244140625,1496.6500244140625,1445.0,1451.1500244140625,1398.3251953125,7268273
2022-07-27,2233.613037109375,2240.1201171875,2217.045166015625,2232.9208984375,2217.82470703125,4327543,3115.0,3194.10009765625,3110.0,3188.85009765625,3042.154052734375,1389808,1451.0,1473.0,1445.0,1471.050048828125,1417.500732421875,4517285
2022-07-28,2248.42724609375,2277.9169921875,2234.582275390625,2267.902587890625,2252.56982421875,6248036,3216.0,3264.0,3201.64990234375,3260.5,3110.5078125,2106333,1496.4000244140625,1524.449951171875,1489.8499755859375,1517.4000244140625,1462.1634521484375,6636841
2022-07-29,2284.147216796875,2323.282470703125,2274.271240234375,2316.221435546875,2300.562255859375,7565341,3290.0,3317.300048828125,3275.0,3301.89990234375,3150.003173828125,2430257,1532.800048828125,1555.699951171875,1528.0,1549.699951171875,1493.28759765625,7009465
2022-08-01,2325.174560546875,2388.492431640625,2314.513916015625,2376.585693359375,2360.51806640625,7850022,3327.0,3327.0,3271.0,3298.800048828125,3147.045654296875,1306913,1564.0,1564.0,1537.9000244140625,1551.050048828125,1494.5885009765625,2983249
2022-08-02,2374.416748046875,2406.99853515625,2364.309814453125,2385.631103515625,2369.50244140625,6958956,3290.0,3312.89990234375,3271.64990234375,3291.800048828125,3140.36767578125,1269114,1546.550048828125,1547.0,1528.3499755859375,1543.5999755859375,1487.4097900390625,4374635
2022-08-03,2399.799072265625,2409.029052734375,2369.755615234375,2405.66015625,2389.39599609375,7125488,3280.0,3349.0,3277.050048828125,3339.5,3185.87353515625,2895824,1549.0,1570.0,1539.9000244140625,1566.0999755859375,1509.0906982421875,6011955
2022-08-04,2409.029052734375,2416.182373046875,2339.80419921875,2373.86279296875,2357.81396484375,7233563,3350.0,3387.89990234375,3307.35009765625,3354.949951171875,3200.613037109375,2150567,1587.5,1603.8499755859375,1574.949951171875,1599.9000244140625,1541.6602783203125,7402209
2022-08-05,2377.647216796875,2380.2314453125,2332.3740234375,2338.881103515625,2323.068603515625,6971219,3361.199951171875,3377.0,3355.0,3365.050048828125,3210.24853515625,1106933,1608.4000244140625,1625.699951171875,1602.300048828125,1616.6500244140625,1557.8006591796875,5361971
2022-08-08,2336.112060546875,2384.61572265625,2336.112060546875,2369.478515625,2353.459228515625,5082589,3365.0,3378.89990234375,3336.0,3374.449951171875,3219.21533203125,1068836,1617.0,1622.0,1596.0,1619.4000244140625,1560.450439453125,3763409
2022-08-10,2378.477783203125,2390.476806640625,2360.15625,2383.646728515625,2367.53173828125,5362344,3385.0,3385.0,3335.0,3354.25,3199.94482421875,1878359,1621.199951171875,1621.199951171875,1588.0999755859375,1602.449951171875,1544.1175537109375,4423829
2022-08-11,2402.660400390625,2408.936767578125,2381.523681640625,2391.58447265625,2375.41552734375,4099113,3400.0,3428.699951171875,3375.050048828125,3422.5,3265.055419921875,1449248,1630.0,1631.3499755859375,1616.0,1619.949951171875,1560.98046875,3462090
2022-08-12,2390.845947265625,2437.965087890625,2383.369873046875,2430.258056640625,2413.827880859375,6325293,3419.0,3419.0,3381.25,3401.550048828125,3245.0693359375,1472354,1613.300048828125,1614.0,1590.1500244140625,1594.0999755859375,1536.071533203125,3562286
2022-08-16,2442.441650390625,2452.68701171875,2424.9970703125,2447.14892578125,2430.6044921875,3303689,3411.0,3414.85009765625,3387.5,3392.699951171875,3236.626220703125,839942,1609.0,1609.0,1591.0999755859375,1596.449951171875,1538.3358154296875,3004430
2022-08-17,2459.794189453125,2470.77783203125,2451.07177734375,2459.9326171875,2443.3017578125,3297982,3385.10009765625,3417.949951171875,3371.10009765625,3401.10009765625,3244.6396484375,1622326,1596.449951171875,1612.0,1585.0,1606.25,1547.779052734375,4067324
2022-08-18,2455.17919921875,2463.486083984375,2436.90380859375,2456.379150390625,2447.732666015625,3705017,3390.0,3392.0,3362.0,3381.25,3225.702880859375,1430659,1594.0999755859375,1598.199951171875,1574.0,1582.949951171875,1525.3272705078125,4635706
2022-08-19,2445.94921875,2456.748291015625,2404.367919921875,2412.582763671875,2404.09033203125,4730362,3387.0,3421.5,3371.25,3385.75,3229.99560546875,1398410,1585.300048828125,1604.9000244140625,1585.0999755859375,1597.0999755859375,1538.962158203125,4739884
2022-08-22,2415.490234375,2428.68896484375,2386.877197265625,2405.890869140625,2397.422119140625,4735840,3365.0,3384.10009765625,3347.39990234375,3354.550048828125,3200.23095703125,1536532,1586.0,1599.0,1574.0,1575.6500244140625,1518.2930908203125,3950555
2022-08-23,2394.26123046875,2448.90283203125,2391.815185546875,2442.99560546875,2434.396240234375,4839242,3319.949951171875,3341.89990234375,3270.0,3284.60009765625,3133.4990234375,1849256,1548.0,1554.5,1533.0,1542.4000244140625,1486.25341796875,5551574
2022-08-24,2436.8115234375,2464.4091796875,2432.42724609375,2436.48828125,2427.911865234375,5184811,3292.0,3308.0,3250.199951171875,3255.35009765625,3105.5947265625,1691923,1535.0,1546.0,1531.0,1537.5,1481.53173828125,2888426
2022-08-25,2444.97998046875,2457.855712890625,2420.658935546875,2429.38134765625,2420.829833984375,3935973,3276.0,3278.14990234375,3214.75,3218.199951171875,3070.153564453125,1946930,1548.0,1548.699951171875,1513.75,1518.1500244140625,1462.88623046875,4331088
2022-08-26,2430.258056640625,2445.94921875,2406.26025390625,2416.4130859375,2407.9072265625,5371019,3234.300048828125,3257.0,3216.800048828125,3222.199951171875,3073.9697265625,1457962,1535.1500244140625,1544.949951171875,1517.449951171875,1521.550048828125,1466.1624755859375,3079136
2022-08-29,2385.9541015625,2450.564208984375,2379.539306640625,2397.630126953125,2389.1904296875,9919487,3125.0,3142.699951171875,3081.0,3132.550048828125,2988.443603515625,2539173,1468.550048828125,1468.550048828125,1450.0,1461.75,1408.539306640625,8079050
2022-08-30,2412.72119140625,2441.56494140625,2378.200927734375,2434.826904296875,2426.25634765625,11569527,3155.0,3226.5,3142.10009765625,3211.14990234375,3063.427734375,3431525,1473.0999755859375,1496.0999755859375,1466.0,1492.949951171875,1438.603515625,6725875
2022-09-01,2383.78515625,2404.367919921875,2354.295166015625,2363.248291015625,2354.9296875,9954969,3190.0,3190.0,3121.0,3131.699951171875,2987.6328125,3546935,1460.050048828125,1468.0999755859375,1451.050048828125,1464.199951171875,1410.9000244140625,8140604
2022-09-02,2363.248291015625,2377.047119140625,2331.22021484375,2335.650634765625,2327.42919921875,6499672,3163.0,3163.0,3120.300048828125,3130.39990234375,2986.392822265625,2052900,1478.0,1478.0,1448.0,1453.0,1400.1077880859375,5175653
2022-09-05,2336.112060546875,2382.7236328125,2336.112060546875,2371.924560546875,2363.575439453125,5663907,3123.64990234375,3147.949951171875,3112.25,3133.39990234375,2989.254638671875,2147912,1451.0,1467.0,1446.3499755859375,1461.300048828125,1408.1058349609375,3669352
2022-09-06,2374.878173828125,2405.337158203125,2373.955078125,2396.8916015625,2388.45458984375,5449809,3135.5,3140.85009765625,3106.35009765625,3127.050048828125,2983.19677734375,1936453,1461.300048828125,1470.0,1445.449951171875,1455.0999755859375,1402.13134765625,3428442
2022-09-07,2376.72412109375,2395.091796875,2372.109130859375,2382.954345703125,2374.56640625,3744250,3102.0,3161.89990234375,3102.0,3149.60009765625,3004.70947265625,1291534,1440.0,1465.75,1438.050048828125,1457.6500244140625,1404.588623046875,3600574
2022-09-08,2388.953857421875,2397.953125,2373.0322265625,2386.3232421875,2377.92333984375,3528538,3170.0,3183.5,3160.10009765625,3169.64990234375,3023.837158203125,1346113,1475.0,1481.0999755859375,1463.5999755859375,1475.9000244140625,1422.17431640625,4061475
2022-09-09,2409.029052734375,2409.029052734375,2366.571044921875,2371.463134765625,2363.115478515625,4157425,3195.0,3233.5,3168.5,3217.64990234375,3069.629150390625,1561185,1488.0,1520.0,1480.0,1511.6500244140625,1456.622802734375,4816910
2022-09-12,2372.61669921875,2410.875244140625,2372.61669921875,2397.999267578125,2389.558349609375,3717709,3239.89990234375,3269.800048828125,3225.0,3242.949951171875,3093.7646484375,1785928,1525.800048828125,1545.9000244140625,1521.1500244140625,1536.199951171875,1480.2791748046875,5494819
2022-09-13,2416.4130859375,2427.212158203125,2400.72216796875,2418.0283203125,2409.516845703125,4444328,3263.449951171875,3263.449951171875,3225.0,3229.35009765625,3080.791015625,1972678,1551.9000244140625,1553.0,1541.300048828125,1544.949951171875,1488.7105712890625,4947158
2022-09-14,2376.72412109375,2409.029052734375,2374.6474609375,2389.046142578125,2380.63671875,4339109,3135.0,3141.39990234375,3113.800048828125,3120.39990234375,2976.8525390625,5090269,1497.0,1498.949951171875,1472.0,1475.4000244140625,1421.6925048828125,14332197
2022-09-15,2384.108154296875,2403.07568359375,2359.87939453125,2365.371337890625,2357.045166015625,5182800,3130.0,3137.75,3100.0,3104.35009765625,2961.541259765625,2138023,1475.0,1475.199951171875,1429.050048828125,1432.800048828125,1380.6431884765625,12784100
2022-09-16,2347.88037109375,2356.418212890625,2299.192138671875,2306.7607421875,2298.640869140625,10108854,3076.0,3094.35009765625,3000.0,3008.699951171875,2870.291015625,5322221,1425.0,1425.0,1368.3499755859375,1377.050048828125,1326.922607421875,20464045
2022-09-19,2306.7607421875,2328.451171875,2290.28515625,2309.760498046875,2301.630126953125,3790127,3036.0,3042.0,2987.800048828125,3028.800048828125,2889.466796875,2072220,1392.0,1406.0,1380.5999755859375,1390.300048828125,1339.690185546875,6595241
2022-09-20,2328.220458984375,2342.29638671875,2302.607177734375,2310.129638671875,2301.998046875,4205724,3050.0,3079.949951171875,3030.0,3040.300048828125,2900.437744140625,1544295,1407.949951171875,1413.550048828125,1385.0999755859375,1388.550048828125,1338.00390625,7219797
2022-09-21,2304.49951171875,2337.958251953125,2302.88427734375,2316.49853515625,2308.344482421875,4603654,3028.0,3041.39990234375,2998.14990234375,3001.199951171875,2863.13623046875,2253818,1379.9000244140625,1388.800048828125,1368.4000244140625,1377.25,1327.115234375,7917054
2022-09-22,2294.5771484375,2310.26806640625,2281.74755859375,2294.66943359375,2286.59228515625,5154085,2990.0,3029.949951171875,2979.300048828125,3007.39990234375,2869.051025390625,2017983,1366.3499755859375,1383.949951171875,1360.0,1367.949951171875,1318.15380859375,9168498
2022-09-23,2293.654296875,2303.760986328125,2248.51953125,2251.65771484375,2243.73193359375,4764025,3004.0,3022.5,2979.0,2982.050048828125,2844.8671875,2652374,1367.5,1394.800048828125,1362.0,1365.449951171875,1315.7447509765625,10426200
2022-09-26,2209.707275390625,2231.628662109375,2192.2626953125,2194.293212890625,2186.5693359375,6239761,2959.85009765625,3025.85009765625,2926.10009765625,2994.39990234375,2856.64892578125,2925489,1360.0,1399.449951171875,1355.0,1380.25,1330.0059814453125,9414587
2022-09-27,2209.6611328125,2239.197265625,2178.37158203125,2211.738037109375,2203.95263671875,8077411,3009.39990234375,3025.0,2976.0,3017.449951171875,2878.638671875,2227447,1393.449951171875,1406.5,1378.0,1393.550048828125,1342.8218994140625,8561254
2022-09-28,2178.602294921875,2194.893310546875,2147.91259765625,2152.8505859375,2145.2724609375,8498529,2980.0,3049.949951171875,2980.0,3035.64990234375,2896.00146484375,2739767,1379.0,1405.8499755859375,1377.0,1394.699951171875,1343.9300537109375,7022098
2022-09-29,2178.279296875,2185.20166015625,2134.898193359375,2146.251220703125,2138.6962890625,7335913,3054.0,3055.85009765625,2990.0,2997.300048828125,2859.41552734375,2493902,1404.9000244140625,1409.8499755859375,1393.0,1398.6500244140625,1347.736328125,6119965
2022-09-30,2133.05224609375,2217.045166015625,2133.05224609375,2194.66259765625,2186.937255859375,9306512,2990.85009765625,3019.699951171875,2950.10009765625,3004.550048828125,2866.332275390625,2817353,1388.949951171875,1419.300048828125,1376.0,1413.449951171875,1361.997314453125,8120130
2022-10-03,2207.353759765625,2230.843994140625,2181.04833984375,2187.0478515625,2179.349365234375,5926361,2995.0,3020.699951171875,2974.0,2984.949951171875,2847.6337890625,1763331,1412.0,1412.0,1386.0,1393.75,1343.0146484375,4943169
2022-10-04,2213.168701171875,2231.813232421875,2206.107666015625,2227.3828125,2219.54248046875,4474425,3029.949951171875,3098.0,3023.0,3091.14990234375,2948.947998046875,2145875,1419.699951171875,1432.25,1414.0,1429.4000244140625,1377.366943359375,6631341
2022-10-06,2241.96630859375,2261.34912109375,2231.95166015625,2235.597412109375,2227.72802734375,6676081,3111.0,3124.0,3092.449951171875,3101.949951171875,2959.25146484375,1790816,1445.0,1459.800048828125,1444.0999755859375,1455.1500244140625,1402.179443359375,6180672
2022-10-07,2228.72119140625,2255.718994140625,2228.72119140625,2245.058349609375,2237.15576171875,3857170,3097.39990234375,3105.0,3058.10009765625,3064.89990234375,2923.905517578125,1939879,1446.3499755859375,1457.8499755859375,1440.1500244140625,1451.199951171875,1398.3731689453125,3994466
2022-10-10,2219.814208984375,2231.444091796875,2204.123291015625,2220.552734375,2212.736328125,3164763,3010.0,3127.0,3005.0,3118.550048828125,2975.088134765625,3064063,1426.3499755859375,1465.0,1426.3499755859375,1462.6500244140625,1409.406494140625,5274677
2022-10-11,2228.12109375,2228.12109375,2170.064453125,2176.3408203125,2168.68017578125,4607588,3100.0,3145.0,3053.35009765625,3069.550048828125,2928.341796875,4730645,1462.6500244140625,1479.6500244140625,1420.0999755859375,1423.800048828125,1371.9708251953125,12824774
2022-10-12,2170.895263671875,2198.308349609375,2162.680419921875,2192.35498046875,2184.637939453125,3708551,3084.89990234375,3109.89990234375,3062.050048828125,3100.75,2958.106689453125,1665247,1437.0,1441.0999755859375,1413.550048828125,1428.699951171875,1376.6922607421875,5481467
2022-10-13,2188.801513671875,2209.6611328125,2178.37158203125,2199.32373046875,2191.58203125,3664246,3100.75,3110.0,3052.35009765625,3103.300048828125,2960.53955078125,2054781,1431.0,1437.949951171875,1415.0,1419.9000244140625,1368.212646484375,4821514
2022-10-14,2229.044189453125,2230.290283203125,2186.678466796875,2188.1552734375,2180.452880859375,4553044,3145.0,3150.0,3071.0,3099.14990234375,2956.580078125,2245977,1485.0,1494.0,1467.25,1474.25,1420.5843505859375,14990688
2022-10-17,2173.664306640625,2228.12109375,2163.14208984375,2223.275390625,2215.449462890625,8364677,3072.64990234375,3128.39990234375,3071.449951171875,3111.75,2976.283203125,1517005,1476.9000244140625,1495.0,1475.5,1489.949951171875,1435.712646484375,4286396
