target1,target2,combo_pair,target1_count,combo_conut,affinity_score
81,92,81_92,1322,61,0.0461
81,6,81_6,1322,60,0.0454
81,68,81_68,1322,59,0.0446
81,71,81_71,1322,59,0.0446
81,15,81_15,1322,59,0.0446
81,37,81_37,1322,59,0.0446
81,85,81_85,1322,59,0.0446
81,54,81_54,1322,59,0.0446
81,40,81_40,1322,59,0.0446
81,21,81_21,1322,58,0.0439
81,96,81_96,1322,57,0.0431
81,38,81_38,1322,55,0.0416
81,1,81_1,1322,55,0.0416
81,25,81_25,1322,54,0.0408
81,72,81_72,1322,53,0.0401
81,90,81_90,1322,52,0.0393
81,73,81_73,1322,49,0.0371
81,93,81_93,1322,44,0.0333
88,63,88_63,1297,87,0.0671
88,50,88_50,1297,86,0.0663
88,71,88_71,1297,84,0.0648
88,18,88_18,1297,82,0.0632
88,99,88_99,1297,81,0.0625
88,94,88_94,1297,80,0.0617
88,67,88_67,1297,80,0.0617
88,82,88_82,1297,79,0.0609
88,47,88_47,1297,79,0.0609
88,70,88_70,1297,78,0.0601
88,10,88_10,1297,76,0.0586
88,60,88_60,1297,75,0.0578
88,77,88_77,1297,75,0.0578
88,79,88_79,1297,75,0.0578
88,19,88_19,1297,75,0.0578
88,72,88_72,1297,75,0.0578
88,48,88_48,1297,75,0.0578
88,41,88_41,1297,75,0.0578
88,86,88_86,1297,74,0.0571
88,20,88_20,1297,74,0.0571
88,69,88_69,1297,74,0.0571
88,76,88_76,1297,73,0.0563
88,16,88_16,1297,72,0.0555
88,54,88_54,1297,71,0.0547
88,83,88_83,1297,71,0.0547
88,45,88_45,1297,71,0.0547
88,28,88_28,1297,71,0.0547
88,93,88_93,1297,71,0.0547
88,14,88_14,1297,71,0.0547
88,31,88_31,1297,71,0.0547
88,80,88_80,1297,70,0.0540
88,81,88_81,1297,70,0.0540
88,5,88_5,1297,70,0.0540
88,65,88_65,1297,70,0.0540
88,68,88_68,1297,70,0.0540
88,1,88_1,1297,70,0.0540
88,38,88_38,1297,70,0.0540
88,96,88_96,1297,70,0.0540
88,58,88_58,1297,70,0.0540
88,95,88_95,1297,70,0.0540
88,11,88_11,1297,68,0.0524
88,62,88_62,1297,68,0.0524
88,84,88_84,1297,68,0.0524
88,12,88_12,1297,68,0.0524
88,51,88_51,1297,68,0.0524
88,7,88_7,1297,68,0.0524
88,97,88_97,1297,68,0.0524
88,57,88_57,1297,68,0.0524
88,61,88_61,1297,67,0.0517
88,49,88_49,1297,67,0.0517
88,98,88_98,1297,67,0.0517
88,36,88_36,1297,67,0.0517
88,42,88_42,1297,67,0.0517
88,59,88_59,1297,67,0.0517
88,21,88_21,1297,67,0.0517
88,35,88_35,1297,67,0.0517
88,90,88_90,1297,66,0.0509
88,25,88_25,1297,66,0.0509
88,91,88_91,1297,66,0.0509
88,40,88_40,1297,66,0.0509
88,64,88_64,1297,66,0.0509
88,27,88_27,1297,65,0.0501
88,8,88_8,1297,65,0.0501
88,87,88_87,1297,65,0.0501
88,24,88_24,1297,65,0.0501
88,55,88_55,1297,64,0.0493
88,44,88_44,1297,64,0.0493
88,66,88_66,1297,63,0.0486
88,29,88_29,1297,63,0.0486
88,74,88_74,1297,63,0.0486
88,9,88_9,1297,63,0.0486
88,23,88_23,1297,62,0.0478
88,15,88_15,1297,62,0.0478
88,4,88_4,1297,62,0.0478
88,22,88_22,1297,62,0.0478
88,75,88_75,1297,61,0.0470
88,46,88_46,1297,61,0.0470
88,52,88_52,1297,61,0.0470
88,56,88_56,1297,60,0.0463
88,13,88_13,1297,59,0.0455
88,100,88_100,1297,59,0.0455
88,85,88_85,1297,58,0.0447
88,3,88_3,1297,58,0.0447
88,89,88_89,1297,58,0.0447
88,30,88_30,1297,57,0.0439
88,43,88_43,1297,57,0.0439
88,73,88_73,1297,57,0.0439
88,37,88_37,1297,57,0.0439
88,32,88_32,1297,57,0.0439
88,92,88_92,1297,56,0.0432
88,34,88_34,1297,55,0.0424
88,53,88_53,1297,55,0.0424
88,78,88_78,1297,55,0.0424
88,33,88_33,1297,54,0.0416
88,6,88_6,1297,54,0.0416
88,17,88_17,1297,53,0.0409
88,2,88_2,1297,52,0.0401
88,39,88_39,1297,50,0.0386
88,26,88_26,1297,49,0.0378
2,72,2_72,1295,82,0.0633
2,51,2_51,1295,82,0.0633
2,74,2_74,1295,79,0.0610
2,82,2_82,1295,79,0.0610
2,14,2_14,1295,78,0.0602
2,33,2_33,1295,78,0.0602
2,17,2_17,1295,78,0.0602
2,31,2_31,1295,76,0.0587
2,84,2_84,1295,76,0.0587
2,87,2_87,1295,75,0.0579
2,70,2_70,1295,75,0.0579
2,76,2_76,1295,75,0.0579
2,98,2_98,1295,75,0.0579
2,94,2_94,1295,73,0.0564
2,58,2_58,1295,72,0.0556
2,9,2_9,1295,71,0.0548
2,79,2_79,1295,71,0.0548
2,65,2_65,1295,71,0.0548
2,64,2_64,1295,71,0.0548
2,35,2_35,1295,71,0.0548
2,7,2_7,1295,70,0.0541
2,56,2_56,1295,70,0.0541
2,54,2_54,1295,70,0.0541
2,30,2_30,1295,70,0.0541
2,45,2_45,1295,69,0.0533
2,32,2_32,1295,69,0.0533
2,71,2_71,1295,69,0.0533
2,92,2_92,1295,69,0.0533
2,99,2_99,1295,69,0.0533
2,10,2_10,1295,68,0.0525
2,91,2_91,1295,68,0.0525
2,73,2_73,1295,68,0.0525
2,89,2_89,1295,68,0.0525
2,37,2_37,1295,68,0.0525
2,81,2_81,1295,67,0.0517
2,11,2_11,1295,67,0.0517
2,66,2_66,1295,67,0.0517
2,93,2_93,1295,67,0.0517
2,53,2_53,1295,66,0.0510
2,18,2_18,1295,66,0.0510
2,34,2_34,1295,66,0.0510
2,75,2_75,1295,66,0.0510
2,83,2_83,1295,66,0.0510
2,100,2_100,1295,66,0.0510
2,41,2_41,1295,66,0.0510
2,27,2_27,1295,65,0.0502
2,20,2_20,1295,65,0.0502
2,36,2_36,1295,65,0.0502
2,3,2_3,1295,65,0.0502
2,86,2_86,1295,65,0.0502
2,1,2_1,1295,64,0.0494
2,78,2_78,1295,64,0.0494
2,60,2_60,1295,64,0.0494
2,22,2_22,1295,64,0.0494
2,8,2_8,1295,64,0.0494
2,6,2_6,1295,64,0.0494
2,67,2_67,1295,64,0.0494
2,61,2_61,1295,63,0.0486
2,85,2_85,1295,63,0.0486
2,47,2_47,1295,63,0.0486
2,26,2_26,1295,63,0.0486
2,42,2_42,1295,63,0.0486
2,96,2_96,1295,63,0.0486
2,15,2_15,1295,63,0.0486
2,48,2_48,1295,63,0.0486
2,43,2_43,1295,63,0.0486
2,97,2_97,1295,63,0.0486
2,69,2_69,1295,62,0.0479
2,38,2_38,1295,62,0.0479
2,46,2_46,1295,62,0.0479
2,50,2_50,1295,62,0.0479
2,95,2_95,1295,61,0.0471
2,13,2_13,1295,61,0.0471
2,21,2_21,1295,61,0.0471
2,5,2_5,1295,60,0.0463
2,52,2_52,1295,60,0.0463
2,25,2_25,1295,60,0.0463
2,77,2_77,1295,59,0.0456
2,40,2_40,1295,59,0.0456
2,19,2_19,1295,59,0.0456
2,57,2_57,1295,58,0.0448
2,12,2_12,1295,58,0.0448
2,29,2_29,1295,58,0.0448
2,59,2_59,1295,58,0.0448
2,23,2_23,1295,58,0.0448
2,49,2_49,1295,58,0.0448
2,80,2_80,1295,57,0.0440
2,24,2_24,1295,57,0.0440
2,16,2_16,1295,57,0.0440
2,55,2_55,1295,56,0.0432
2,68,2_68,1295,55,0.0425
2,63,2_63,1295,55,0.0425
2,44,2_44,1295,55,0.0425
2,90,2_90,1295,54,0.0417
2,28,2_28,1295,53,0.0409
2,62,2_62,1295,52,0.0402
2,88,2_88,1295,52,0.0402
2,39,2_39,1295,52,0.0402
2,4,2_4,1295,51,0.0394
5,85,5_85,1230,86,0.0699
5,64,5_64,1230,85,0.0691
5,7,5_7,1230,81,0.0659
5,60,5_60,1230,79,0.0642
5,98,5_98,1230,79,0.0642
5,47,5_47,1230,78,0.0634
5,27,5_27,1230,77,0.0626
5,93,5_93,1230,77,0.0626
5,65,5_65,1230,76,0.0618
5,87,5_87,1230,75,0.0610
5,51,5_51,1230,75,0.0610
5,4,5_4,1230,75,0.0610
5,56,5_56,1230,75,0.0610
5,55,5_55,1230,74,0.0602
5,84,5_84,1230,73,0.0593
5,32,5_32,1230,73,0.0593
5,8,5_8,1230,73,0.0593
5,37,5_37,1230,73,0.0593
5,48,5_48,1230,73,0.0593
5,28,5_28,1230,73,0.0593
5,86,5_86,1230,72,0.0585
5,43,5_43,1230,72,0.0585
5,33,5_33,1230,71,0.0577
5,81,5_81,1230,71,0.0577
5,41,5_41,1230,71,0.0577
5,18,5_18,1230,70,0.0569
5,34,5_34,1230,70,0.0569
5,21,5_21,1230,70,0.0569
5,23,5_23,1230,70,0.0569
5,68,5_68,1230,70,0.0569
5,76,5_76,1230,70,0.0569
5,88,5_88,1230,70,0.0569
5,3,5_3,1230,70,0.0569
5,83,5_83,1230,70,0.0569
5,42,5_42,1230,70,0.0569
5,31,5_31,1230,70,0.0569
5,75,5_75,1230,69,0.0561
5,25,5_25,1230,69,0.0561
5,11,5_11,1230,69,0.0561
5,26,5_26,1230,69,0.0561
5,78,5_78,1230,68,0.0553
5,15,5_15,1230,68,0.0553
5,67,5_67,1230,68,0.0553
5,72,5_72,1230,68,0.0553
5,90,5_90,1230,68,0.0553
5,6,5_6,1230,67,0.0545
5,52,5_52,1230,67,0.0545
5,17,5_17,1230,67,0.0545
5,57,5_57,1230,67,0.0545
5,35,5_35,1230,66,0.0537
5,10,5_10,1230,66,0.0537
5,9,5_9,1230,66,0.0537
5,12,5_12,1230,66,0.0537
5,46,5_46,1230,66,0.0537
5,24,5_24,1230,66,0.0537
5,61,5_61,1230,65,0.0528
5,74,5_74,1230,65,0.0528
5,40,5_40,1230,65,0.0528
5,94,5_94,1230,65,0.0528
5,91,5_91,1230,64,0.0520
5,14,5_14,1230,64,0.0520
5,77,5_77,1230,63,0.0512
5,1,5_1,1230,63,0.0512
5,36,5_36,1230,63,0.0512
5,92,5_92,1230,63,0.0512
5,80,5_80,1230,63,0.0512
5,29,5_29,1230,62,0.0504
5,19,5_19,1230,62,0.0504
5,45,5_45,1230,62,0.0504
5,69,5_69,1230,62,0.0504
5,89,5_89,1230,61,0.0496
5,96,5_96,1230,61,0.0496
5,99,5_99,1230,61,0.0496
5,66,5_66,1230,60,0.0488
5,2,5_2,1230,60,0.0488
5,53,5_53,1230,60,0.0488
5,38,5_38,1230,60,0.0488
5,58,5_58,1230,59,0.0480
5,54,5_54,1230,59,0.0480
5,39,5_39,1230,59,0.0480
5,30,5_30,1230,59,0.0480
5,13,5_13,1230,58,0.0472
5,97,5_97,1230,58,0.0472
5,22,5_22,1230,58,0.0472
5,79,5_79,1230,58,0.0472
5,62,5_62,1230,57,0.0463
5,71,5_71,1230,57,0.0463
5,95,5_95,1230,57,0.0463
5,20,5_20,1230,56,0.0455
5,100,5_100,1230,56,0.0455
5,63,5_63,1230,56,0.0455
5,50,5_50,1230,56,0.0455
5,82,5_82,1230,55,0.0447
5,70,5_70,1230,54,0.0439
5,59,5_59,1230,53,0.0431
5,73,5_73,1230,51,0.0415
5,49,5_49,1230,51,0.0415
5,44,5_44,1230,50,0.0407
5,16,5_16,1230,41,0.0333
18,75,18_75,1294,87,0.0672
18,33,18_33,1294,83,0.0641
18,58,18_58,1294,82,0.0634
18,88,18_88,1294,82,0.0634
18,60,18_60,1294,80,0.0618
18,68,18_68,1294,80,0.0618
18,26,18_26,1294,79,0.0611
18,59,18_59,1294,78,0.0603
18,21,18_21,1294,77,0.0595
18,23,18_23,1294,77,0.0595
18,95,18_95,1294,76,0.0587
18,96,18_96,1294,76,0.0587
18,47,18_47,1294,76,0.0587
18,69,18_69,1294,76,0.0587
18,49,18_49,1294,75,0.0580
18,80,18_80,1294,75,0.0580
18,37,18_37,1294,74,0.0572
18,39,18_39,1294,74,0.0572
18,92,18_92,1294,74,0.0572
18,43,18_43,1294,74,0.0572
18,62,18_62,1294,73,0.0564
18,45,18_45,1294,73,0.0564
18,30,18_30,1294,73,0.0564
18,3,18_3,1294,72,0.0556
18,66,18_66,1294,72,0.0556
18,81,18_81,1294,72,0.0556
18,83,18_83,1294,72,0.0556
18,20,18_20,1294,71,0.0549
18,64,18_64,1294,71,0.0549
18,41,18_41,1294,71,0.0549
18,71,18_71,1294,71,0.0549
18,94,18_94,1294,70,0.0541
18,5,18_5,1294,70,0.0541
18,7,18_7,1294,70,0.0541
18,4,18_4,1294,70,0.0541
18,27,18_27,1294,70,0.0541
18,44,18_44,1294,70,0.0541
18,100,18_100,1294,69,0.0533
18,38,18_38,1294,69,0.0533
18,8,18_8,1294,69,0.0533
18,86,18_86,1294,69,0.0533
18,63,18_63,1294,69,0.0533
18,31,18_31,1294,69,0.0533
18,74,18_74,1294,68,0.0526
18,34,18_34,1294,68,0.0526
18,56,18_56,1294,68,0.0526
18,40,18_40,1294,68,0.0526
18,99,18_99,1294,68,0.0526
18,85,18_85,1294,68,0.0526
18,29,18_29,1294,68,0.0526
18,93,18_93,1294,67,0.0518
18,42,18_42,1294,67,0.0518
18,9,18_9,1294,67,0.0518
18,16,18_16,1294,67,0.0518
18,2,18_2,1294,66,0.0510
18,84,18_84,1294,66,0.0510
18,55,18_55,1294,66,0.0510
18,54,18_54,1294,66,0.0510
18,14,18_14,1294,66,0.0510
18,36,18_36,1294,66,0.0510
18,52,18_52,1294,66,0.0510
18,1,18_1,1294,65,0.0502
18,15,18_15,1294,65,0.0502
18,53,18_53,1294,65,0.0502
18,72,18_72,1294,65,0.0502
18,91,18_91,1294,65,0.0502
18,17,18_17,1294,65,0.0502
18,51,18_51,1294,64,0.0495
18,77,18_77,1294,64,0.0495
18,97,18_97,1294,64,0.0495
18,65,18_65,1294,64,0.0495
18,73,18_73,1294,63,0.0487
18,35,18_35,1294,62,0.0479
18,90,18_90,1294,62,0.0479
18,89,18_89,1294,62,0.0479
18,24,18_24,1294,62,0.0479
18,25,18_25,1294,61,0.0471
18,67,18_67,1294,61,0.0471
18,10,18_10,1294,61,0.0471
18,12,18_12,1294,60,0.0464
18,98,18_98,1294,60,0.0464
18,79,18_79,1294,60,0.0464
18,61,18_61,1294,59,0.0456
18,28,18_28,1294,59,0.0456
18,78,18_78,1294,59,0.0456
18,76,18_76,1294,58,0.0448
18,50,18_50,1294,58,0.0448
18,32,18_32,1294,58,0.0448
18,87,18_87,1294,57,0.0440
18,13,18_13,1294,57,0.0440
18,82,18_82,1294,57,0.0440
18,70,18_70,1294,57,0.0440
18,6,18_6,1294,56,0.0433
18,19,18_19,1294,53,0.0410
18,11,18_11,1294,53,0.0410
18,46,18_46,1294,53,0.0410
18,57,18_57,1294,52,0.0402
18,48,18_48,1294,52,0.0402
18,22,18_22,1294,51,0.0394
34,77,34_77,1290,84,0.0651
34,20,34_20,1290,83,0.0643
34,83,34_83,1290,82,0.0636
34,1,34_1,1290,82,0.0636
34,50,34_50,1290,81,0.0628
34,7,34_7,1290,81,0.0628
34,46,34_46,1290,79,0.0612
34,94,34_94,1290,79,0.0612
34,78,34_78,1290,76,0.0589
34,36,34_36,1290,76,0.0589
34,75,34_75,1290,75,0.0581
34,22,34_22,1290,75,0.0581
34,8,34_8,1290,75,0.0581
34,32,34_32,1290,74,0.0574
34,30,34_30,1290,74,0.0574
34,86,34_86,1290,74,0.0574
34,4,34_4,1290,74,0.0574
34,58,34_58,1290,73,0.0566
34,66,34_66,1290,73,0.0566
34,28,34_28,1290,72,0.0558
34,6,34_6,1290,72,0.0558
34,23,34_23,1290,72,0.0558
34,48,34_48,1290,72,0.0558
34,51,34_51,1290,72,0.0558
34,37,34_37,1290,71,0.0550
34,68,34_68,1290,71,0.0550
34,65,34_65,1290,71,0.0550
34,3,34_3,1290,71,0.0550
34,35,34_35,1290,71,0.0550
34,5,34_5,1290,70,0.0543
34,24,34_24,1290,70,0.0543
34,27,34_27,1290,70,0.0543
34,74,34_74,1290,70,0.0543
34,73,34_73,1290,70,0.0543
34,60,34_60,1290,70,0.0543
34,67,34_67,1290,70,0.0543
34,44,34_44,1290,70,0.0543
34,61,34_61,1290,69,0.0535
34,59,34_59,1290,69,0.0535
34,90,34_90,1290,69,0.0535
34,18,34_18,1290,68,0.0527
34,9,34_9,1290,68,0.0527
34,64,34_64,1290,68,0.0527
34,85,34_85,1290,67,0.0519
34,57,34_57,1290,67,0.0519
34,15,34_15,1290,67,0.0519
34,93,34_93,1290,67,0.0519
34,69,34_69,1290,66,0.0512
34,53,34_53,1290,66,0.0512
34,2,34_2,1290,66,0.0512
34,84,34_84,1290,66,0.0512
34,47,34_47,1290,66,0.0512
34,31,34_31,1290,66,0.0512
34,14,34_14,1290,65,0.0504
34,80,34_80,1290,65,0.0504
34,13,34_13,1290,65,0.0504
34,99,34_99,1290,65,0.0504
34,12,34_12,1290,65,0.0504
34,56,34_56,1290,65,0.0504
34,41,34_41,1290,65,0.0504
34,71,34_71,1290,64,0.0496
34,95,34_95,1290,64,0.0496
34,54,34_54,1290,64,0.0496
34,72,34_72,1290,64,0.0496
34,97,34_97,1290,64,0.0496
34,52,34_52,1290,63,0.0488
34,43,34_43,1290,63,0.0488
34,92,34_92,1290,63,0.0488
34,25,34_25,1290,63,0.0488
34,96,34_96,1290,63,0.0488
34,49,34_49,1290,63,0.0488
34,55,34_55,1290,63,0.0488
34,81,34_81,1290,63,0.0488
34,91,34_91,1290,63,0.0488
34,42,34_42,1290,63,0.0488
34,89,34_89,1290,63,0.0488
34,87,34_87,1290,63,0.0488
34,70,34_70,1290,61,0.0473
34,79,34_79,1290,60,0.0465
34,100,34_100,1290,60,0.0465
34,21,34_21,1290,60,0.0465
34,38,34_38,1290,60,0.0465
34,63,34_63,1290,60,0.0465
34,19,34_19,1290,59,0.0457
34,29,34_29,1290,59,0.0457
34,11,34_11,1290,59,0.0457
34,17,34_17,1290,59,0.0457
34,45,34_45,1290,58,0.0450
34,39,34_39,1290,57,0.0442
34,76,34_76,1290,57,0.0442
34,62,34_62,1290,57,0.0442
34,10,34_10,1290,56,0.0434
34,33,34_33,1290,56,0.0434
34,88,34_88,1290,55,0.0426
34,40,34_40,1290,53,0.0411
34,16,34_16,1290,52,0.0403
34,82,34_82,1290,51,0.0395
34,98,34_98,1290,51,0.0395
34,26,34_26,1290,49,0.0380
84,29,84_29,1294,82,0.0634
84,1,84_1,1294,82,0.0634
84,60,84_60,1294,80,0.0618
84,19,84_19,1294,80,0.0618
84,46,84_46,1294,80,0.0618
84,96,84_96,1294,79,0.0611
84,32,84_32,1294,78,0.0603
84,41,84_41,1294,78,0.0603
84,63,84_63,1294,77,0.0595
84,3,84_3,1294,77,0.0595
84,75,84_75,1294,77,0.0595
84,89,84_89,1294,77,0.0595
84,48,84_48,1294,76,0.0587
84,35,84_35,1294,76,0.0587
84,2,84_2,1294,76,0.0587
84,21,84_21,1294,76,0.0587
84,43,84_43,1294,76,0.0587
84,83,84_83,1294,76,0.0587
84,79,84_79,1294,76,0.0587
84,47,84_47,1294,76,0.0587
84,66,84_66,1294,75,0.0580
84,8,84_8,1294,75,0.0580
84,57,84_57,1294,75,0.0580
84,14,84_14,1294,74,0.0572
84,6,84_6,1294,74,0.0572
84,33,84_33,1294,74,0.0572
84,5,84_5,1294,73,0.0564
84,42,84_42,1294,72,0.0556
84,62,84_62,1294,72,0.0556
84,51,84_51,1294,72,0.0556
84,9,84_9,1294,70,0.0541
84,70,84_70,1294,70,0.0541
84,20,84_20,1294,70,0.0541
84,12,84_12,1294,70,0.0541
84,26,84_26,1294,70,0.0541
84,50,84_50,1294,70,0.0541
84,30,84_30,1294,70,0.0541
84,86,84_86,1294,70,0.0541
84,99,84_99,1294,70,0.0541
84,4,84_4,1294,69,0.0533
84,90,84_90,1294,69,0.0533
84,37,84_37,1294,69,0.0533
84,68,84_68,1294,69,0.0533
84,85,84_85,1294,69,0.0533
84,31,84_31,1294,69,0.0533
84,87,84_87,1294,68,0.0526
84,11,84_11,1294,68,0.0526
84,77,84_77,1294,68,0.0526
84,88,84_88,1294,68,0.0526
84,28,84_28,1294,68,0.0526
84,13,84_13,1294,68,0.0526
84,65,84_65,1294,67,0.0518
84,39,84_39,1294,67,0.0518
84,78,84_78,1294,67,0.0518
84,69,84_69,1294,67,0.0518
84,64,84_64,1294,66,0.0510
84,72,84_72,1294,66,0.0510
84,81,84_81,1294,66,0.0510
84,80,84_80,1294,66,0.0510
84,18,84_18,1294,66,0.0510
84,34,84_34,1294,66,0.0510
84,22,84_22,1294,66,0.0510
84,97,84_97,1294,66,0.0510
84,67,84_67,1294,66,0.0510
84,100,84_100,1294,66,0.0510
84,45,84_45,1294,65,0.0502
84,24,84_24,1294,65,0.0502
84,55,84_55,1294,65,0.0502
84,58,84_58,1294,65,0.0502
84,25,84_25,1294,64,0.0495
84,7,84_7,1294,64,0.0495
84,93,84_93,1294,64,0.0495
84,52,84_52,1294,64,0.0495
84,73,84_73,1294,63,0.0487
84,36,84_36,1294,63,0.0487
84,17,84_17,1294,63,0.0487
84,94,84_94,1294,63,0.0487
84,91,84_91,1294,63,0.0487
84,38,84_38,1294,63,0.0487
84,74,84_74,1294,62,0.0479
84,23,84_23,1294,62,0.0479
84,59,84_59,1294,62,0.0479
84,61,84_61,1294,61,0.0471
84,56,84_56,1294,60,0.0464
84,82,84_82,1294,60,0.0464
84,15,84_15,1294,60,0.0464
84,95,84_95,1294,59,0.0456
84,27,84_27,1294,59,0.0456
84,54,84_54,1294,59,0.0456
84,40,84_40,1294,58,0.0448
84,44,84_44,1294,57,0.0440
84,71,84_71,1294,57,0.0440
84,98,84_98,1294,56,0.0433
84,76,84_76,1294,55,0.0425
84,53,84_53,1294,54,0.0417
84,10,84_10,1294,53,0.0410
84,92,84_92,1294,51,0.0394
84,16,84_16,1294,49,0.0379
84,49,84_49,1294,49,0.0379
79,22,79_22,1337,94,0.0703
79,51,79_51,1337,89,0.0666
79,36,79_36,1337,89,0.0666
79,97,79_97,1337,87,0.0651
79,35,79_35,1337,86,0.0643
79,99,79_99,1337,86,0.0643
79,52,79_52,1337,83,0.0621
79,12,79_12,1337,82,0.0613
79,44,79_44,1337,82,0.0613
79,81,79_81,1337,81,0.0606
79,76,79_76,1337,81,0.0606
79,66,79_66,1337,81,0.0606
79,1,79_1,1337,80,0.0598
79,30,79_30,1337,78,0.0583
79,17,79_17,1337,77,0.0576
79,7,79_7,1337,77,0.0576
79,82,79_82,1337,77,0.0576
79,3,79_3,1337,77,0.0576
79,56,79_56,1337,76,0.0568
79,6,79_6,1337,76,0.0568
79,84,79_84,1337,76,0.0568
79,65,79_65,1337,75,0.0561
79,69,79_69,1337,75,0.0561
79,63,79_63,1337,75,0.0561
79,88,79_88,1337,75,0.0561
79,89,79_89,1337,75,0.0561
79,10,79_10,1337,75,0.0561
79,53,79_53,1337,74,0.0553
79,95,79_95,1337,74,0.0553
79,21,79_21,1337,74,0.0553
79,11,79_11,1337,73,0.0546
79,23,79_23,1337,73,0.0546
79,9,79_9,1337,73,0.0546
79,47,79_47,1337,73,0.0546
79,58,79_58,1337,72,0.0539
79,57,79_57,1337,72,0.0539
79,60,79_60,1337,71,0.0531
79,28,79_28,1337,71,0.0531
79,2,79_2,1337,71,0.0531
79,70,79_70,1337,71,0.0531
79,94,79_94,1337,71,0.0531
79,87,79_87,1337,71,0.0531
79,93,79_93,1337,71,0.0531
79,39,79_39,1337,70,0.0524
79,61,79_61,1337,70,0.0524
79,71,79_71,1337,70,0.0524
79,14,79_14,1337,69,0.0516
79,13,79_13,1337,69,0.0516
79,83,79_83,1337,69,0.0516
79,31,79_31,1337,69,0.0516
79,15,79_15,1337,69,0.0516
79,19,79_19,1337,68,0.0509
79,33,79_33,1337,68,0.0509
79,92,79_92,1337,68,0.0509
79,75,79_75,1337,67,0.0501
79,20,79_20,1337,67,0.0501
79,62,79_62,1337,67,0.0501
79,43,79_43,1337,67,0.0501
79,96,79_96,1337,67,0.0501
79,100,79_100,1337,66,0.0494
79,46,79_46,1337,66,0.0494
79,45,79_45,1337,66,0.0494
79,78,79_78,1337,66,0.0494
79,40,79_40,1337,66,0.0494
79,85,79_85,1337,66,0.0494
79,38,79_38,1337,65,0.0486
79,73,79_73,1337,65,0.0486
79,49,79_49,1337,65,0.0486
79,98,79_98,1337,65,0.0486
79,41,79_41,1337,65,0.0486
79,67,79_67,1337,65,0.0486
79,91,79_91,1337,65,0.0486
79,54,79_54,1337,64,0.0479
79,64,79_64,1337,64,0.0479
79,27,79_27,1337,64,0.0479
79,32,79_32,1337,64,0.0479
79,55,79_55,1337,64,0.0479
79,37,79_37,1337,64,0.0479
79,16,79_16,1337,64,0.0479
79,48,79_48,1337,63,0.0471
79,4,79_4,1337,63,0.0471
79,80,79_80,1337,63,0.0471
79,86,79_86,1337,62,0.0464
79,50,79_50,1337,62,0.0464
79,34,79_34,1337,60,0.0449
79,68,79_68,1337,60,0.0449
79,25,79_25,1337,60,0.0449
79,18,79_18,1337,60,0.0449
79,26,79_26,1337,60,0.0449
79,24,79_24,1337,60,0.0449
79,90,79_90,1337,59,0.0441
79,8,79_8,1337,59,0.0441
79,59,79_59,1337,59,0.0441
79,5,79_5,1337,58,0.0434
79,77,79_77,1337,54,0.0404
79,42,79_42,1337,54,0.0404
79,72,79_72,1337,53,0.0396
79,29,79_29,1337,52,0.0389
79,74,79_74,1337,52,0.0389
82,89,82_89,1271,88,0.0692
82,75,82_75,1271,79,0.0622
82,2,82_2,1271,79,0.0622
82,88,82_88,1271,79,0.0622
82,1,82_1,1271,77,0.0606
82,79,82_79,1271,77,0.0606
82,83,82_83,1271,76,0.0598
82,19,82_19,1271,76,0.0598
82,80,82_80,1271,76,0.0598
82,68,82_68,1271,76,0.0598
82,81,82_81,1271,76,0.0598
82,66,82_66,1271,75,0.0590
82,11,82_11,1271,74,0.0582
82,17,82_17,1271,74,0.0582
82,24,82_24,1271,73,0.0574
82,97,82_97,1271,72,0.0566
82,100,82_100,1271,72,0.0566
82,41,82_41,1271,72,0.0566
82,50,82_50,1271,71,0.0559
82,67,82_67,1271,71,0.0559
82,98,82_98,1271,71,0.0559
82,47,82_47,1271,70,0.0551
82,57,82_57,1271,70,0.0551
82,99,82_99,1271,70,0.0551
82,56,82_56,1271,69,0.0543
82,69,82_69,1271,69,0.0543
82,72,82_72,1271,69,0.0543
82,37,82_37,1271,69,0.0543
82,61,82_61,1271,69,0.0543
82,73,82_73,1271,68,0.0535
82,65,82_65,1271,68,0.0535
82,13,82_13,1271,68,0.0535
82,32,82_32,1271,68,0.0535
82,4,82_4,1271,67,0.0527
82,71,82_71,1271,67,0.0527
82,12,82_12,1271,67,0.0527
82,93,82_93,1271,67,0.0527
82,27,82_27,1271,67,0.0527
82,44,82_44,1271,67,0.0527
82,9,82_9,1271,66,0.0519
82,55,82_55,1271,66,0.0519
82,77,82_77,1271,66,0.0519
82,20,82_20,1271,66,0.0519
82,87,82_87,1271,66,0.0519
82,26,82_26,1271,65,0.0511
82,8,82_8,1271,65,0.0511
82,10,82_10,1271,65,0.0511
82,78,82_78,1271,65,0.0511
82,51,82_51,1271,64,0.0504
82,40,82_40,1271,64,0.0504
82,16,82_16,1271,64,0.0504
82,43,82_43,1271,64,0.0504
82,64,82_64,1271,64,0.0504
82,96,82_96,1271,63,0.0496
82,52,82_52,1271,63,0.0496
82,29,82_29,1271,63,0.0496
82,46,82_46,1271,63,0.0496
82,91,82_91,1271,63,0.0496
82,21,82_21,1271,62,0.0488
82,23,82_23,1271,62,0.0488
82,33,82_33,1271,62,0.0488
82,63,82_63,1271,62,0.0488
82,3,82_3,1271,62,0.0488
82,35,82_35,1271,62,0.0488
82,38,82_38,1271,62,0.0488
